http://www2.env.go.jp/pm25monitoring/download.html,,,,
Year,Month,Day,Hour,PM2.5
2016,30,6,22,102
2016,30,6,23,102
2016,30,6,24,11
2016,1,7,1,6
2016,1,7,2,6
2016,1,7,3,8
2016,1,7,4,6
2016,1,7,5,9
2016,1,7,6,9
2016,1,7,7,13
2016,1,7,8,8
2016,1,7,9,6
2016,1,7,10,4
2016,1,7,11,9
2016,1,7,12,8
2016,1,7,13,15
2016,1,7,14,1
2016,1,7,15,8
2016,1,7,16,7
2016,1,7,17,5
2016,1,7,18,10
2016,1,7,19,27
2016,1,7,20,25
2016,1,7,21,22
2016,1,7,22,24
2016,1,7,23,21
2016,1,7,24,19
2016,2,7,1,22
2016,2,7,2,28
2016,2,7,3,39
2016,2,7,4,43
2016,2,7,5,59
2016,2,7,6,93
2016,2,7,7,99
2016,2,7,8,102
2016,2,7,9,72
2016,2,7,10,52
2016,2,7,11,44
2016,2,7,12,54
2016,2,7,13,41
2016,2,7,14,35
2016,2,7,15,18
2016,2,7,16,14
2016,2,7,17,16
2016,2,7,18,22
2016,2,7,19,16
2016,2,7,20,19
2016,2,7,21,33
2016,2,7,22,37
2016,2,7,23,37
2016,2,7,24,45
2016,3,7,1,52
2016,3,7,2,57
2016,3,7,3,57
2016,3,7,4,67
2016,3,7,5,67
2016,3,7,6,63
2016,3,7,7,79
2016,3,7,8,75
2016,3,7,9,75
2016,3,7,10,64
2016,3,7,11,63
2016,3,7,12,70
2016,3,7,13,55
2016,3,7,14,54
2016,3,7,15,57
2016,3,7,16,49
2016,3,7,17,66
2016,3,7,18,76
2016,3,7,19,77
2016,3,7,20,74
2016,3,7,21,92
2016,3,7,22,114
2016,3,7,23,134
2016,3,7,24,147
2016,4,7,1,153
2016,4,7,2,163
2016,4,7,3,238
2016,4,7,4,251
2016,4,7,5,252
2016,4,7,6,223
2016,4,7,7,192
2016,4,7,8,153
2016,4,7,9,114
2016,4,7,10,90
2016,4,7,11,84
2016,4,7,12,85
2016,4,7,13,80
2016,4,7,14,85
2016,4,7,15,95
2016,4,7,16,88
2016,4,7,17,85
2016,4,7,18,84
2016,4,7,19,87
2016,4,7,20,79
2016,4,7,21,59
2016,4,7,22,45
2016,4,7,23,57
2016,4,7,24,71
2016,5,7,1,105
2016,5,7,2,108
2016,5,7,3,97
2016,5,7,4,111
2016,5,7,5,128
2016,5,7,6,125
2016,5,7,7,127
2016,5,7,8,102
2016,5,7,9,73
2016,5,7,10,53
2016,5,7,11,53
2016,5,7,12,55
2016,5,7,13,56
2016,5,7,14,61
2016,5,7,15,62
2016,5,7,16,61
2016,5,7,17,59
2016,5,7,18,66
2016,5,7,19,68
2016,5,7,20,72
2016,5,7,21,84
2016,5,7,22,82
2016,5,7,23,88
2016,5,7,24,81
2016,6,7,1,60
2016,6,7,2,50
2016,6,7,3,42
2016,6,7,4,41
2016,6,7,5,50
2016,6,7,6,50
2016,6,7,7,52
2016,6,7,8,56
2016,6,7,9,53
2016,6,7,10,64
2016,6,7,11,71
2016,6,7,12,70
2016,6,7,13,68
2016,6,7,14,59
2016,6,7,15,47
2016,6,7,16,43
2016,6,7,17,38
2016,6,7,18,44
2016,6,7,19,48
2016,6,7,20,48
2016,6,7,21,62
2016,6,7,22,74
2016,6,7,23,89
2016,6,7,24,80
2016,7,7,1,74
2016,7,7,2,83
2016,7,7,3,85
2016,7,7,4,92
2016,7,7,5,126
2016,7,7,6,127
2016,7,7,7,90
2016,7,7,8,82
2016,7,7,9,79
2016,7,7,10,78
2016,7,7,11,86
2016,7,7,12,92
2016,7,7,13,97
2016,7,7,14,96
2016,7,7,15,96
2016,7,7,16,98
2016,7,7,17,108
2016,7,7,18,105
2016,7,7,19,114
2016,7,7,20,88
2016,7,7,21,76
2016,7,7,22,72
2016,7,7,23,69
2016,7,7,24,59
2016,8,7,1,51
2016,8,7,2,52
2016,8,7,3,51
2016,8,7,4,54
2016,8,7,5,57
2016,8,7,6,59
2016,8,7,7,64
2016,8,7,8,61
2016,8,7,9,61
2016,8,7,10,68
2016,8,7,11,80
2016,8,7,12,77
2016,8,7,13,89
2016,8,7,14,95
2016,8,7,15,99
2016,8,7,16,87
2016,8,7,17,96
2016,8,7,18,86
2016,8,7,19,85
2016,8,7,20,89
2016,8,7,21,89
2016,8,7,22,
2016,8,7,23,34
2016,8,7,24,34
2016,9,7,1,36
2016,9,7,2,51
2016,9,7,3,51
2016,9,7,4,58
2016,9,7,5,58
2016,9,7,6,61
2016,9,7,7,69
2016,9,7,8,68
2016,9,7,9,69
2016,9,7,10,57
2016,9,7,11,57
2016,9,7,12,65
2016,9,7,13,78
2016,9,7,14,76
2016,9,7,15,66
2016,9,7,16,62
2016,9,7,17,62
2016,9,7,18,69
2016,9,7,19,60
2016,9,7,20,66
2016,9,7,21,76
2016,9,7,22,91
2016,9,7,23,77
2016,9,7,24,73
2016,10,7,1,65
2016,10,7,2,63
2016,10,7,3,88
2016,10,7,4,93
2016,10,7,5,107
2016,10,7,6,106
2016,10,7,7,109
2016,10,7,8,101
2016,10,7,9,91
2016,10,7,10,92
2016,10,7,11,67
2016,10,7,12,50
2016,10,7,13,45
2016,10,7,14,38
2016,10,7,15,35
2016,10,7,16,45
2016,10,7,17,37
2016,10,7,18,45
2016,10,7,19,45
2016,10,7,20,43
2016,10,7,21,39
2016,10,7,22,47
2016,10,7,23,43
2016,10,7,24,39
2016,11,7,1,48
2016,11,7,2,55
2016,11,7,3,72
2016,11,7,4,70
2016,11,7,5,76
2016,11,7,6,78
2016,11,7,7,77
2016,11,7,8,88
2016,11,7,9,82
2016,11,7,10,88
2016,11,7,11,80
2016,11,7,12,69
2016,11,7,13,76
2016,11,7,14,66
2016,11,7,15,85
2016,11,7,16,69
2016,11,7,17,64
2016,11,7,18,72
2016,11,7,19,82
2016,11,7,20,67
2016,11,7,21,64
2016,11,7,22,61
2016,11,7,23,50
2016,11,7,24,44
2016,12,7,1,39
2016,12,7,2,43
2016,12,7,3,51
2016,12,7,4,53
2016,12,7,5,58
2016,12,7,6,55
2016,12,7,7,58
2016,12,7,8,59
2016,12,7,9,42
2016,12,7,10,21
2016,12,7,11,21
2016,12,7,12,22
2016,12,7,13,8
2016,12,7,14,12
2016,12,7,15,12
2016,12,7,16,9
2016,12,7,17,6
2016,12,7,18,9
2016,12,7,19,5
2016,12,7,20,6
2016,12,7,21,8
2016,12,7,22,9
2016,12,7,23,7
2016,12,7,24,10
2016,13,7,1,11
2016,13,7,2,16
2016,13,7,3,21
2016,13,7,4,23
2016,13,7,5,25
2016,13,7,6,27
2016,13,7,7,25
2016,13,7,8,17
2016,13,7,9,16
2016,13,7,10,11
2016,13,7,11,7
2016,13,7,12,12
2016,13,7,13,9
2016,13,7,14,11
2016,13,7,15,17
2016,13,7,16,8
2016,13,7,17,13
2016,13,7,18,20
2016,13,7,19,20
2016,13,7,20,23
2016,13,7,21,27
2016,13,7,22,27
2016,13,7,23,28
2016,13,7,24,36
2016,14,7,1,21
2016,14,7,2,22
2016,14,7,3,17
2016,14,7,4,15
2016,14,7,5,22
2016,14,7,6,37
2016,14,7,7,41
2016,14,7,8,46
2016,14,7,9,42
2016,14,7,10,35
2016,14,7,11,27
2016,14,7,12,23
2016,14,7,13,21
2016,14,7,14,25
2016,14,7,15,27
2016,14,7,16,22
2016,14,7,17,25
2016,14,7,18,34
2016,14,7,19,30
2016,14,7,20,40
2016,14,7,21,64
2016,14,7,22,71
2016,14,7,23,60
2016,14,7,24,54
2016,15,7,1,67
2016,15,7,2,87
2016,15,7,3,57
2016,15,7,4,26
2016,15,7,5,27
2016,15,7,6,21
2016,15,7,7,20
2016,15,7,8,23
2016,15,7,9,38
2016,15,7,10,27
2016,15,7,11,29
2016,15,7,12,35
2016,15,7,13,36
2016,15,7,14,36
2016,15,7,15,26
2016,15,7,16,31
2016,15,7,17,34
2016,15,7,18,28
2016,15,7,19,31
2016,15,7,20,33
2016,15,7,21,32
2016,15,7,22,31
2016,15,7,23,38
2016,15,7,24,38
2016,16,7,1,33
2016,16,7,2,33
2016,16,7,3,33
2016,16,7,4,27
2016,16,7,5,38
2016,16,7,6,35
2016,16,7,7,22
2016,16,7,8,19
2016,16,7,9,24
2016,16,7,10,35
2016,16,7,11,30
2016,16,7,12,30
2016,16,7,13,29
2016,16,7,14,42
2016,16,7,15,40
2016,16,7,16,40
2016,16,7,17,39
2016,16,7,18,40
2016,16,7,19,41
2016,16,7,20,42
2016,16,7,21,56
2016,16,7,22,48
2016,16,7,23,51
2016,16,7,24,55
2016,17,7,1,51
2016,17,7,2,55
2016,17,7,3,53
2016,17,7,4,47
2016,17,7,5,52
2016,17,7,6,51
2016,17,7,7,51
2016,17,7,8,54
2016,17,7,9,71
2016,17,7,10,65
2016,17,7,11,67
2016,17,7,12,68
2016,17,7,13,68
2016,17,7,14,80
2016,17,7,15,89
2016,17,7,16,86
2016,17,7,17,86
2016,17,7,18,67
2016,17,7,19,75
2016,17,7,20,77
2016,17,7,21,90
2016,17,7,22,99
2016,17,7,23,96
2016,17,7,24,126
2016,18,7,1,125
2016,18,7,2,115
2016,18,7,3,87
2016,18,7,4,77
2016,18,7,5,83
2016,18,7,6,92
2016,18,7,7,80
2016,18,7,8,72
2016,18,7,9,70
2016,18,7,10,63
2016,18,7,11,68
2016,18,7,12,76
2016,18,7,13,80
2016,18,7,14,90
2016,18,7,15,82
2016,18,7,16,79
2016,18,7,17,95
2016,18,7,18,87
2016,18,7,19,94
2016,18,7,20,107
2016,18,7,21,115
2016,18,7,22,98
2016,18,7,23,66
2016,18,7,24,60
2016,19,7,1,60
2016,19,7,2,63
2016,19,7,3,91
2016,19,7,4,94
2016,19,7,5,125
2016,19,7,6,154
2016,19,7,7,163
2016,19,7,8,154
2016,19,7,9,156
2016,19,7,10,149
2016,19,7,11,
2016,19,7,12,
2016,19,7,13,96
2016,19,7,14,100
2016,19,7,15,80
2016,19,7,16,83
2016,19,7,17,94
2016,19,7,18,91
2016,19,7,19,108
2016,19,7,20,102
2016,19,7,21,94
2016,19,7,22,96
2016,19,7,23,92
2016,19,7,24,101
2016,20,7,1,98
2016,20,7,2,94
2016,20,7,3,82
2016,20,7,4,87
2016,20,7,5,75
2016,20,7,6,62
2016,20,7,7,59
2016,20,7,8,59
2016,20,7,9,50
2016,20,7,10,38
2016,20,7,11,18
2016,20,7,12,11
2016,20,7,13,13
2016,20,7,14,8
2016,20,7,15,5
2016,20,7,16,3
2016,20,7,17,
2016,20,7,18,
2016,20,7,19,
2016,20,7,20,3
2016,20,7,21,2
2016,20,7,22,
2016,20,7,23,
2016,20,7,24,1
2016,21,7,1,1
2016,21,7,2,
2016,21,7,3,
2016,21,7,4,3
2016,21,7,5,1
2016,21,7,6,
2016,21,7,7,4
2016,21,7,8,2
2016,21,7,9,
2016,21,7,10,0
2016,21,7,11,5
2016,21,7,12,16
2016,21,7,13,34
2016,21,7,14,24
2016,21,7,15,26
2016,21,7,16,32
2016,21,7,17,41
2016,21,7,18,40
2016,21,7,19,40
2016,21,7,20,32
2016,21,7,21,49
2016,21,7,22,60
2016,21,7,23,63
2016,21,7,24,81
2016,22,7,1,76
2016,22,7,2,86
2016,22,7,3,80
2016,22,7,4,80
2016,22,7,5,69
2016,22,7,6,75
2016,22,7,7,80
2016,22,7,8,75
2016,22,7,9,71
2016,22,7,10,49
2016,22,7,11,48
2016,22,7,12,47
2016,22,7,13,64
2016,22,7,14,59
2016,22,7,15,45
2016,22,7,16,48
2016,22,7,17,35
2016,22,7,18,46
2016,22,7,19,45
2016,22,7,20,47
2016,22,7,21,64
2016,22,7,22,85
2016,22,7,23,89
2016,22,7,24,97
2016,23,7,1,101
2016,23,7,2,101
2016,23,7,3,90
2016,23,7,4,91
2016,23,7,5,86
2016,23,7,6,91
2016,23,7,7,92
2016,23,7,8,91
2016,23,7,9,105
2016,23,7,10,95
2016,23,7,11,82
2016,23,7,12,83
2016,23,7,13,95
2016,23,7,14,113
2016,23,7,15,117
2016,23,7,16,102
2016,23,7,17,110
2016,23,7,18,115
2016,23,7,19,140
2016,23,7,20,131
2016,23,7,21,72
2016,23,7,22,17
2016,23,7,23,31
2016,23,7,24,39
2016,24,7,1,31
2016,24,7,2,33
2016,24,7,3,38
2016,24,7,4,42
2016,24,7,5,42
2016,24,7,6,42
2016,24,7,7,37
2016,24,7,8,38
2016,24,7,9,38
2016,24,7,10,42
2016,24,7,11,50
2016,24,7,12,60
2016,24,7,13,60
2016,24,7,14,71
2016,24,7,15,74
2016,24,7,16,90
2016,24,7,17,96
2016,24,7,18,97
2016,24,7,19,75
2016,24,7,20,43
2016,24,7,21,46
2016,24,7,22,64
2016,24,7,23,51
2016,24,7,24,42
2016,25,7,1,43
2016,25,7,2,41
2016,25,7,3,46
2016,25,7,4,54
2016,25,7,5,53
2016,25,7,6,50
2016,25,7,7,45
2016,25,7,8,36
2016,25,7,9,27
2016,25,7,10,19
2016,25,7,11,25
2016,25,7,12,32
2016,25,7,13,39
2016,25,7,14,31
2016,25,7,15,37
2016,25,7,16,27
2016,25,7,17,17
2016,25,7,18,17
2016,25,7,19,23
2016,25,7,20,32
2016,25,7,21,45
2016,25,7,22,30
2016,25,7,23,10
2016,25,7,24,5
2016,26,7,1,
2016,26,7,2,
2016,26,7,3,2
2016,26,7,4,6
2016,26,7,5,8
2016,26,7,6,5
2016,26,7,7,5
2016,26,7,8,5
2016,26,7,9,4
2016,26,7,10,7
2016,26,7,11,8
2016,26,7,12,11
2016,26,7,13,12
2016,26,7,14,10
2016,26,7,15,18
2016,26,7,16,14
2016,26,7,17,17
2016,26,7,18,11
2016,26,7,19,30
2016,26,7,20,
2016,26,7,21,36
2016,26,7,22,29
2016,26,7,23,35
2016,26,7,24,37
2016,27,7,1,35
2016,27,7,2,52
2016,27,7,3,46
2016,27,7,4,48
2016,27,7,5,50
2016,27,7,6,54
2016,27,7,7,43
2016,27,7,8,42
2016,27,7,9,39
2016,27,7,10,38
2016,27,7,11,39
2016,27,7,12,39
2016,27,7,13,46
2016,27,7,14,58
2016,27,7,15,46
2016,27,7,16,39
2016,27,7,17,41
2016,27,7,18,72
2016,27,7,19,96
2016,27,7,20,56
2016,27,7,21,26
2016,27,7,22,28
2016,27,7,23,23
2016,27,7,24,25
2016,28,7,1,12
2016,28,7,2,16
2016,28,7,3,13
2016,28,7,4,18
2016,28,7,5,17
2016,28,7,6,20
2016,28,7,7,14
2016,28,7,8,25
2016,28,7,9,23
2016,28,7,10,24
2016,28,7,11,28
2016,28,7,12,28
2016,28,7,13,45
2016,28,7,14,58
2016,28,7,15,45
2016,28,7,16,45
2016,28,7,17,46
2016,28,7,18,60
2016,28,7,19,66
2016,28,7,20,79
2016,28,7,21,92
2016,28,7,22,103
2016,28,7,23,98
2016,28,7,24,115
2016,29,7,1,97
2016,29,7,2,98
2016,29,7,3,68
2016,29,7,4,87
2016,29,7,5,98
2016,29,7,6,125
2016,29,7,7,120
2016,29,7,8,105
2016,29,7,9,90
2016,29,7,10,72
2016,29,7,11,53
2016,29,7,12,76
2016,29,7,13,86
2016,29,7,14,83
2016,29,7,15,96
2016,29,7,16,93
2016,29,7,17,101
2016,29,7,18,99
2016,29,7,19,96
2016,29,7,20,109
2016,29,7,21,96
2016,29,7,22,87
2016,29,7,23,94
2016,29,7,24,92
2016,30,7,1,100
2016,30,7,2,118
2016,30,7,3,118
2016,30,7,4,128
2016,30,7,5,124
2016,30,7,6,130
2016,30,7,7,150
2016,30,7,8,180
2016,30,7,9,192
2016,30,7,10,202
2016,30,7,11,195
2016,30,7,12,177
2016,30,7,13,205
2016,30,7,14,181
2016,30,7,15,181
2016,30,7,16,181
2016,30,7,17,184
2016,30,7,18,84
2016,30,7,19,54
2016,30,7,20,34
2016,30,7,21,39
2016,30,7,22,47
2016,30,7,23,52
2016,30,7,24,29
2016,31,7,1,23
2016,31,7,2,31
2016,31,7,3,40
2016,31,7,4,51
2016,31,7,5,54
2016,31,7,6,57
2016,31,7,7,59
2016,31,7,8,61
2016,31,7,9,63
2016,31,7,10,37
2016,31,7,11,56
2016,31,7,12,55
2016,31,7,13,51
2016,31,7,14,32
2016,31,7,15,24
2016,31,7,16,27
2016,31,7,17,43
2016,31,7,18,61
2016,31,7,19,78
2016,31,7,20,83
2016,31,7,21,82
2016,31,7,22,60
2016,31,7,23,49
2016,31,7,24,52
2016,1,8,1,46
2016,1,8,2,54
2016,1,8,3,54
2016,1,8,4,54
2016,1,8,5,61
2016,1,8,6,57
2016,1,8,7,59
2016,1,8,8,47
2016,1,8,9,37
2016,1,8,10,33
2016,1,8,11,44
2016,1,8,12,42
2016,1,8,13,49
2016,1,8,14,38
2016,1,8,15,45
2016,1,8,16,51
2016,1,8,17,47
2016,1,8,18,64
2016,1,8,19,79
2016,1,8,20,87
2016,1,8,21,64
2016,1,8,22,93
2016,1,8,23,112
2016,1,8,24,117
2016,2,8,1,114
2016,2,8,2,138
2016,2,8,3,83
2016,2,8,4,55
2016,2,8,5,50
2016,2,8,6,50
2016,2,8,7,37
2016,2,8,8,48
2016,2,8,9,54
2016,2,8,10,26
2016,2,8,11,13
2016,2,8,12,16
2016,2,8,13,14
2016,2,8,14,17
2016,2,8,15,17
2016,2,8,16,17
2016,2,8,17,27
2016,2,8,18,32
2016,2,8,19,35
2016,2,8,20,33
2016,2,8,21,30
2016,2,8,22,37
2016,2,8,23,40
2016,2,8,24,45
2016,3,8,1,47
2016,3,8,2,60
2016,3,8,3,59
2016,3,8,4,80
2016,3,8,5,58
2016,3,8,6,46
2016,3,8,7,84
2016,3,8,8,99
2016,3,8,9,62
2016,3,8,10,50
2016,3,8,11,37
2016,3,8,12,37
2016,3,8,13,24
2016,3,8,14,25
2016,3,8,15,29
2016,3,8,16,24
2016,3,8,17,47
2016,3,8,18,42
2016,3,8,19,35
2016,3,8,20,46
2016,3,8,21,45
2016,3,8,22,50
2016,3,8,23,51
2016,3,8,24,71
2016,4,8,1,68
2016,4,8,2,75
2016,4,8,3,80
2016,4,8,4,86
2016,4,8,5,77
2016,4,8,6,87
2016,4,8,7,80
2016,4,8,8,74
2016,4,8,9,82
2016,4,8,10,81
2016,4,8,11,74
2016,4,8,12,79
2016,4,8,13,86
2016,4,8,14,91
2016,4,8,15,91
2016,4,8,16,86
2016,4,8,17,75
2016,4,8,18,74
2016,4,8,19,75
2016,4,8,20,90
2016,4,8,21,100
2016,4,8,22,62
2016,4,8,23,50
2016,4,8,24,39
2016,5,8,1,41
2016,5,8,2,47
2016,5,8,3,44
2016,5,8,4,55
2016,5,8,5,57
2016,5,8,6,59
2016,5,8,7,72
2016,5,8,8,60
2016,5,8,9,46
2016,5,8,10,47
2016,5,8,11,43
2016,5,8,12,38
2016,5,8,13,40
2016,5,8,14,36
2016,5,8,15,32
2016,5,8,16,35
2016,5,8,17,44
2016,5,8,18,51
2016,5,8,19,59
2016,5,8,20,68
2016,5,8,21,77
2016,5,8,22,65
2016,5,8,23,72
2016,5,8,24,60
2016,6,8,1,72
2016,6,8,2,77
2016,6,8,3,79
2016,6,8,4,93
2016,6,8,5,96
2016,6,8,6,114
2016,6,8,7,110
2016,6,8,8,110
2016,6,8,9,107
2016,6,8,10,86
2016,6,8,11,81
2016,6,8,12,79
2016,6,8,13,64
2016,6,8,14,67
2016,6,8,15,74
2016,6,8,16,76
2016,6,8,17,68
2016,6,8,18,78
2016,6,8,19,76
2016,6,8,20,79
2016,6,8,21,84
2016,6,8,22,85
2016,6,8,23,36
2016,6,8,24,18
2016,7,8,1,18
2016,7,8,2,18
2016,7,8,3,17
2016,7,8,4,20
2016,7,8,5,19
2016,7,8,6,13
2016,7,8,7,25
2016,7,8,8,27
2016,7,8,9,14
2016,7,8,10,17
2016,7,8,11,11
2016,7,8,12,14
2016,7,8,13,15
2016,7,8,14,11
2016,7,8,15,7
2016,7,8,16,13
2016,7,8,17,13
2016,7,8,18,17
2016,7,8,19,14
2016,7,8,20,27
2016,7,8,21,23
2016,7,8,22,24
2016,7,8,23,24
2016,7,8,24,27
2016,8,8,1,42
2016,8,8,2,47
2016,8,8,3,48
2016,8,8,4,43
2016,8,8,5,48
2016,8,8,6,42
2016,8,8,7,58
2016,8,8,8,29
2016,8,8,9,15
2016,8,8,10,21
2016,8,8,11,11
2016,8,8,12,11
2016,8,8,13,13
2016,8,8,14,11
2016,8,8,15,23
2016,8,8,16,20
2016,8,8,17,16
2016,8,8,18,17
2016,8,8,19,21
2016,8,8,20,26
2016,8,8,21,36
2016,8,8,22,48
2016,8,8,23,42
2016,8,8,24,38
2016,9,8,1,23
2016,9,8,2,29
2016,9,8,3,23
2016,9,8,4,38
2016,9,8,5,32
2016,9,8,6,41
2016,9,8,7,42
2016,9,8,8,42
2016,9,8,9,40
2016,9,8,10,44
2016,9,8,11,31
2016,9,8,12,34
2016,9,8,13,43
2016,9,8,14,37
2016,9,8,15,44
2016,9,8,16,48
2016,9,8,17,45
2016,9,8,18,30
2016,9,8,19,41
2016,9,8,20,44
2016,9,8,21,66
2016,9,8,22,70
2016,9,8,23,59
2016,9,8,24,56
2016,10,8,1,54
2016,10,8,2,62
2016,10,8,3,69
2016,10,8,4,77
2016,10,8,5,91
2016,10,8,6,87
2016,10,8,7,82
2016,10,8,8,69
2016,10,8,9,59
2016,10,8,10,44
2016,10,8,11,44
2016,10,8,12,47
2016,10,8,13,51
2016,10,8,14,60
2016,10,8,15,65
2016,10,8,16,73
2016,10,8,17,64
2016,10,8,18,81
2016,10,8,19,75
2016,10,8,20,77
2016,10,8,21,70
2016,10,8,22,59
2016,10,8,23,64
2016,10,8,24,57
2016,11,8,1,55
2016,11,8,2,54
2016,11,8,3,54
2016,11,8,4,59
2016,11,8,5,61
2016,11,8,6,67
2016,11,8,7,62
2016,11,8,8,63
2016,11,8,9,66
2016,11,8,10,62
2016,11,8,11,57
2016,11,8,12,53
2016,11,8,13,60
2016,11,8,14,68
2016,11,8,15,67
2016,11,8,16,81
2016,11,8,17,78
2016,11,8,18,70
2016,11,8,19,76
2016,11,8,20,60
2016,11,8,21,60
2016,11,8,22,63
2016,11,8,23,57
2016,11,8,24,60
2016,12,8,1,59
2016,12,8,2,63
2016,12,8,3,52
2016,12,8,4,66
2016,12,8,5,73
2016,12,8,6,73
2016,12,8,7,88
2016,12,8,8,82
2016,12,8,9,80
2016,12,8,10,74
2016,12,8,11,66
2016,12,8,12,49
2016,12,8,13,30
2016,12,8,14,12
2016,12,8,15,12
2016,12,8,16,14
2016,12,8,17,10
2016,12,8,18,17
2016,12,8,19,14
2016,12,8,20,20
2016,12,8,21,20
2016,12,8,22,15
2016,12,8,23,24
2016,12,8,24,23
2016,13,8,1,19
2016,13,8,2,21
2016,13,8,3,24
2016,13,8,4,21
2016,13,8,5,24
2016,13,8,6,23
2016,13,8,7,23
2016,13,8,8,14
2016,13,8,9,18
2016,13,8,10,17
2016,13,8,11,19
2016,13,8,12,22
2016,13,8,13,26
2016,13,8,14,33
2016,13,8,15,21
2016,13,8,16,21
2016,13,8,17,20
2016,13,8,18,11
2016,13,8,19,16
2016,13,8,20,17
2016,13,8,21,10
2016,13,8,22,9
2016,13,8,23,11
2016,13,8,24,8
2016,14,8,1,5
2016,14,8,2,9
2016,14,8,3,10
2016,14,8,4,12
2016,14,8,5,12
2016,14,8,6,13
2016,14,8,7,9
2016,14,8,8,11
2016,14,8,9,13
2016,14,8,10,7
2016,14,8,11,11
2016,14,8,12,11
2016,14,8,13,10
2016,14,8,14,15
2016,14,8,15,13
2016,14,8,16,15
2016,14,8,17,20
2016,14,8,18,23
2016,14,8,19,24
2016,14,8,20,28
2016,14,8,21,45
2016,14,8,22,40
2016,14,8,23,47
2016,14,8,24,50
2016,15,8,1,48
2016,15,8,2,67
2016,15,8,3,95
2016,15,8,4,74
2016,15,8,5,13
2016,15,8,6,12
2016,15,8,7,19
2016,15,8,8,18
2016,15,8,9,13
2016,15,8,10,14
2016,15,8,11,10
2016,15,8,12,9
2016,15,8,13,19
2016,15,8,14,8
2016,15,8,15,8
2016,15,8,16,6
2016,15,8,17,6
2016,15,8,18,9
2016,15,8,19,9
2016,15,8,20,16
2016,15,8,21,14
2016,15,8,22,16
2016,15,8,23,7
2016,15,8,24,18
2016,16,8,1,19
2016,16,8,2,18
2016,16,8,3,25
2016,16,8,4,23
2016,16,8,5,18
2016,16,8,6,18
2016,16,8,7,16
2016,16,8,8,11
2016,16,8,9,19
2016,16,8,10,15
2016,16,8,11,13
2016,16,8,12,26
2016,16,8,13,27
2016,16,8,14,22
2016,16,8,15,23
2016,16,8,16,24
2016,16,8,17,20
2016,16,8,18,33
2016,16,8,19,25
2016,16,8,20,29
2016,16,8,21,25
2016,16,8,22,21
2016,16,8,23,21
2016,16,8,24,27
2016,17,8,1,27
2016,17,8,2,30
2016,17,8,3,32
2016,17,8,4,29
2016,17,8,5,34
2016,17,8,6,43
2016,17,8,7,51
2016,17,8,8,48
2016,17,8,9,54
2016,17,8,10,66
2016,17,8,11,68
2016,17,8,12,53
2016,17,8,13,63
2016,17,8,14,63
2016,17,8,15,68
2016,17,8,16,77
2016,17,8,17,73
2016,17,8,18,80
2016,17,8,19,79
2016,17,8,20,78
2016,17,8,21,86
2016,17,8,22,82
2016,17,8,23,103
2016,17,8,24,111
2016,18,8,1,111
2016,18,8,2,115
2016,18,8,3,114
2016,18,8,4,108
2016,18,8,5,112
2016,18,8,6,103
2016,18,8,7,92
2016,18,8,8,75
2016,18,8,9,78
2016,18,8,10,80
2016,18,8,11,63
2016,18,8,12,69
2016,18,8,13,76
2016,18,8,14,59
2016,18,8,15,65
2016,18,8,16,57
2016,18,8,17,53
2016,18,8,18,53
2016,18,8,19,38
2016,18,8,20,35
2016,18,8,21,46
2016,18,8,22,51
2016,18,8,23,52
2016,18,8,24,45
2016,19,8,1,26
2016,19,8,2,25
2016,19,8,3,13
2016,19,8,4,11
2016,19,8,5,17
2016,19,8,6,11
2016,19,8,7,9
2016,19,8,8,6
2016,19,8,9,5
2016,19,8,10,11
2016,19,8,11,7
2016,19,8,12,5
2016,19,8,13,4
2016,19,8,14,10
2016,19,8,15,11
2016,19,8,16,9
2016,19,8,17,12
2016,19,8,18,10
2016,19,8,19,18
2016,19,8,20,36
2016,19,8,21,31
2016,19,8,22,36
2016,19,8,23,38
2016,19,8,24,38
2016,20,8,1,33
2016,20,8,2,34
2016,20,8,3,38
2016,20,8,4,47
2016,20,8,5,42
2016,20,8,6,46
2016,20,8,7,47
2016,20,8,8,49
2016,20,8,9,46
2016,20,8,10,52
2016,20,8,11,37
2016,20,8,12,35
2016,20,8,13,33
2016,20,8,14,29
2016,20,8,15,
2016,20,8,16,28
2016,20,8,17,31
2016,20,8,18,42
2016,20,8,19,53
2016,20,8,20,54
2016,20,8,21,59
2016,20,8,22,47
2016,20,8,23,45
2016,20,8,24,54
2016,21,8,1,55
2016,21,8,2,59
2016,21,8,3,59
2016,21,8,4,53
2016,21,8,5,52
2016,21,8,6,48
2016,21,8,7,41
2016,21,8,8,38
2016,21,8,9,31
2016,21,8,10,34
2016,21,8,11,34
2016,21,8,12,34
2016,21,8,13,42
2016,21,8,14,44
2016,21,8,15,58
2016,21,8,16,38
2016,21,8,17,35
2016,21,8,18,42
2016,21,8,19,47
2016,21,8,20,45
2016,21,8,21,50
2016,21,8,22,58
2016,21,8,23,68
2016,21,8,24,65
2016,22,8,1,65
2016,22,8,2,55
2016,22,8,3,62
2016,22,8,4,61
2016,22,8,5,48
2016,22,8,6,67
2016,22,8,7,77
2016,22,8,8,64
2016,22,8,9,42
2016,22,8,10,22
2016,22,8,11,20
2016,22,8,12,21
2016,22,8,13,27
2016,22,8,14,18
2016,22,8,15,
2016,22,8,16,17
2016,22,8,17,17
2016,22,8,18,24
2016,22,8,19,25
